,Datetime,Tweet Id,Text,Username,Retweet Count,Quote Count,Like Count,Quoted,Retweet,Mentioned Users
0,2022-12-28 14:23:25+00:00,1608106349010817024,"Innovations in technology can potentially change the way we shop, access the internet, gain education, and produce high-performing computers. Learn more in our latest Citi GPS report ‘Disruptive Innovation IX: Ten More Things to Stop and Think About’’: https://t.co/wEoXdVCI3I https://t.co/C1GoV7H545",Citi,11,2,15,,,
1,2022-12-23 16:29:39+00:00,1606326177458782209,"We're pleased to share our 2022 Green and Social Bond Report. Learn more about the low-carbon, affordable housing and social finance projects Citi is financing with proceeds of more than $5 billion in green bonds and social bonds raised since 2019: https://t.co/anRatuQnqZ https://t.co/wVAPEAKOMk",Citi,5,1,19,,,
2,2022-12-21 14:41:38+00:00,1605574220427264000,"In our latest Citi GPS report ‘Disruptive Innovation IX: Ten More Things to Stop and Think About’, we look at some of the leading-edge concepts across sectors and identify new products, which could ultimately disrupt their marketplace: https://t.co/ozsFO9aE0m https://t.co/t9nAxQBNyJ",Citi,7,2,12,,,
3,2022-12-20 19:15:01+00:00,1605280628827627521,Citi processes approximately 4 million instant payments each day – up 87% from the beginning of the year. Learn how clients around the world are adopting instant payments to unlock business value &amp; increased efficiencies: https://t.co/yejUcd9xrA https://t.co/PA1f8OYhxA,Citi,4,1,8,,,
4,2022-12-19 20:00:01+00:00,1604929565675102215,"“As a global business, we’re looking for a global bank that’s going to help us grow… and we see Citi as that bank,” says @CoatsGroup's Jackie Callaway. Learn how Citi Commercial Bank helped Coats expand their business internationally: https://t.co/L8K7gaIZl0 https://t.co/KuyVI4FAZU",Citi,3,1,5,,,"[User(username='CoatsGroup', id=2611483986, displayname='Coats Group', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
5,2022-12-19 16:02:54+00:00,1604869895115743234,"Here’s to taking some time out, recharging and looking forward to the new year—from all of us at Citi. https://t.co/XoHYZY3YQa",Citi,9,2,20,,,
6,2022-12-16 14:45:56+00:00,1603763362202112001,"Citi has been in Canada for over 100 years, as one of the longest serving and most globally connected foreign banks in the country. Hear more from Citi Canada's Daljeet Lamba about Toronto, the largest city and financial capital of Canada. https://t.co/NmhDtERa8S https://t.co/2pytKMbbYX",Citi,8,0,12,,,
7,2022-12-15 21:32:27+00:00,1603503278666432512,"Citi Research explores the big challenges facing commodities in 2023 amid uncertainties around key factors behind demand, and how tectonic shifts in the energy transition and geopolitics could reshape demand after an expected global recession. https://t.co/CDhuOOBCtp https://t.co/enPOEjfk7N",Citi,4,3,5,,,
8,2022-12-15 19:00:01+00:00,1603464914970021889,"""Citi understands our needs – from daily transactions to the most complex ones,” says @ciandt’s Stanley Rodrigues. “Our company’s needs are always changing and Citi is there to meet the challenge.” Learn more: https://t.co/z7MNBYCAym https://t.co/joSPLorcTC",Citi,3,2,6,,,"[User(username='ciandt', id=59202292, displayname='CI&T', rawDescription=None, renderedDescription=None, descriptionLinks=None, verified=None, created=None, followersCount=None, friendsCount=None, statusesCount=None, favouritesCount=None, listedCount=None, mediaCount=None, location=None, protected=None, link=None, profileImageUrl=None, profileBannerUrl=None, label=None)]"
9,2022-12-15 14:00:20+00:00,1603389499232468998,"A globally consistent solution with a single point of entry, Citi’s instant payments offering is connected to instant payments systems &amp; alternative payments networks around the world. Learn more: https://t.co/Ur81jBWVRH https://t.co/aeBh5fMCpx",Citi,2,1,5,,,
10,2022-12-13 22:20:00+00:00,1602790467426553857,"Citi celebrates the signing of the Respect of Marriage Act today, a victory in protecting the right to marriage for both the LGBTQ+ community and for interracial couples. There’s more work to do &amp; we’ll continue to advocate for equity and inclusion. https://t.co/8LS98phqps",Citi,3,2,13,,,
11,2022-12-09 18:00:02+00:00,1601275495148146693,"Citi Research expects Asia’s monetary tightening cycle to end next year, though financial vulnerabilities may linger. China’s reopening looks unlikely to provide much support for growth in the first half, while the tech cycle may bottom by midyear. https://t.co/mvaO7amlar https://t.co/BaDgECUdTc",Citi,1,2,10,,,
12,2022-12-09 16:15:53+00:00,1601249283105325058,One healthcare area notably absent from innovation is antibiotics. Find out why this is an issue in our latest #Citi GPS report ‘Antimicrobial Resistance: The Silent Pandemic’: https://t.co/BFMTpaZlT5 https://t.co/G7EXxMfOzu,Citi,3,0,10,,,
